url,title,description,price_mio,address,city,land_size_m2,building_size_m2,bedroom,bathroom,garage,carport,property_type,certificate,voltage_watt,maid_bedroom,maid_bathroom,kitchen,dining_room,living_room,furniture,building_material,floor_material,floor_level,house_facing,concept_and_style,view,internet_access,road_width,year_built,year_renovated,water_source,corner_property,property_condition,ad_type,ad_id
/properti/bekasi/hos18486808/,"Dijual Cepat Rumah Duta Bumi, Medan Satria, Bekasi","DIJUAL CEPAT RUMAH DUTA BUMI, MEDAN SATRIA, BEKASI LT : 72m2 LB : 28m2 KT : 2 KM : 1 1lantai Listrik : 1.300watt SHM Harga Jual : 590jt (Nego) Wa.me/6281381125xxx Sisca GP Pik #jualrumah #dijualrmah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #gadingpropik #sisca #bekasi #medansatria #dijualrumahdutabumi #jawabarat #dijualrumahdipejuang #dijualrumahdibekasipejuang #dijualrumahdibekasipejuangmedansatria",590.0,"Medan Satria, Bekasi",Bekasi,72,28.0,2.0,1.0,0.0,1.0,Rumah Tipe 36,SHM,1300.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,1.0,,,,,,,,Sumber Air,,,Dijual Cepat,
/properti/depok/css4441682/,KESEMPATAN EMAS INVESTASI ! CEPAT RUMAH KOST +KIOS MENAWAN FULL FURNISHED DI DEPOK,"Rumah Kos Dijual Depok Rumah kost ini merupakan investasi yang sangat baik dengan tingkat okupasi saat ini mencapai 100%, menunjukkan permintaan yang tinggi di area ini. Lokasinya yang strategis di Depok Kos Full tersewa Spesifikasi: - Luas tanah : 300 m2 - Luas bangunan : 500 m2 - Bangunan 3 lantai - Surat : SHM + IMB - Jumlah kamar : 40 kamar + 3 KIOS - Setiap kamar sudah ada meteran listrik 1,300 /kamar - Kamar mandi : 21 (7 kamar mandi dalam + 14 kamar mandi luar) - Kios : 3 (tambahan penghasilan 45 jt/thn) - Air : Jet pump - Fasilitas kamar LENGKAP & BARU! (AC, kasur + dipan, sprei waterproof, meja, kursi, lemari baju) - Tersedia Dispenser dengan filter RO di setiap lantai - Tersedia WIFI, dapur, ruang makan estetik, area parkir lega. - CCTV Hik Vision 15 kamera - Harga sewa kos/bulan : 1,1-1,5 jt / bln Berikut adalah beberapa fasilitas umum yang umumnya berada di sekitar lokasi rumah kost di Jl. Ridwan Rais, Depok Timur: 1. **Rumah Sakit:** - RSUD Depok - Rumah Sakit Mitra Keluarga - RS Siloam Depok - RS Bunda Margonda, l2. **Pusat Perbelanjaan (Mall):** - Mall Depok (Depok Town Square) - Margo City Mall - Ciwalk (Cirebon Walk) 3. **Sekolah:** - Sekolah Dasar Negeri dan Swasta - SMP dan SMA Negeri dan Swasta - Universitas Gunadarma - Universitas Indonesia (UI) – kampus Depok 4. **Tempat Hiburan:** - Arena bermain anak-anak - Bioskop di pusat perbelanjaan - Café dan restoran 5. **Transportasi:** - Halte bus Trans Jabodetabek - Stasiun kereta terdekat ✨Occupancy 100% 📌NET Income 556 JUTA /Tahun Harga : Rp 6,5 M (nego sampai deal)",6500.0,"Jl. Ridwan Rais, Depok Timur",Depok,300,500.0,21.0,21.0,0.0,0.0,Rumah Tipe >120,SHM,1300.0,0.0,0.0,1.0,1.0,0.0,Furnished,,,3.0,,,,Available,,,,Sumber Air,,,Dijual,css4441682
/properti/jakarta-timur/hos18483631/,Di Jual Rumah Siap Huni 2 Lantai . Rumah Shm 2 Lantai,"New House For Sale Rumah Di Jual siap huni Lokasi: Jln. Al Baidho II Gg H. Naeran, DSB kavling D1, Lubang Buaya, Cipayung-Jaktim LT: 66 LB: 100 Listrik: 2200w Air: pompa Kamar tidur: 3 Kamar mandi: 3 Legalitas: SHM, IMB on hand Harga: 1.45M Selling poin: •Lokasi sangat bagus. Strategis. Depan jalan hidup (bukan dalam gang). Dekat kemana². •Rute KRL, LRT Jabodetabek, bus transjakarta •5 menit ke TMII dan Monumen Pancasila Sakti •Dekat tol JORR & jagorawi, UKI cawang •Dekat RSUD Cipayung, RS Adhyaksa, RS Haji Pondok Gede •Dekat Tamini Square, Green Terrace TMII •Dekat beberapa SPBU Pertamina •Bebas banjir •Lingkungan aman nyaman dan asri WA only: 089601230xxx dhony",1450.0,"Jln. Al Baidho II Gg H. Naeran, DSB kavling D1, Lubang Buaya, Cipayung-Jaktim",Jakarta,66,100.0,3.0,3.0,0.0,1.0,Rumah Tipe 120,SHM,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,Sumber Air,False,Well Maintained,Di Jual,
/properti/tangerang/hos18423036/,Dijual Rumah Murah Cantik Ciledug,"Dijual Rumah Murah Cantik Ciledug Komplek Griya Kencana II Lt 164 Lb 76 Rumah Hook Kamar tidur 2 + 1 Km 2+1 1200 watt Shm 1.5m nego Ada sisa tanah di depan, di belakang dan di samping Dijual Rumah, Di jual Rumah, Rumah Di Jual, Jual Rumah Jabodetabek rumah dijual cepat, Jual rumah Tangerang Selatan, rumah murah, jual rumah murah terdekat",1500.0,Komplek Griya Kencana II,Tangerang,164,76.0,2.0,2.0,0.0,0.0,Rumah Tipe 120,SHM,1300.0,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,Sumber Air,True,,Dijual,
/properti/jakarta-pusat/aps3487222/,"Dijual Apartement The mansion Jasmine Towet Bellavista, Kemayoran","Dijual Apartement The mansion Jasmine Towet Bellavista, Kemayoran Luas 85m2 Kamar tidur 2 Kamar mandi 1 Furnish AC setiap ruangan ada View Golf dan jalan raya Sertifikat Harga Jual : 1.4m (nego) Wa.me/6281381125xxx Sisca GP Pik #jualapartement #aprtementgreenlake ##aprtementgreenlakesunter #jualapartemenmurah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #gadingpropik #sisca #jualapartement #apartmentthemansionkemayoran #themansionjasminekemayoran #apartementthemansionjasmine #apartementsedayu #themansionjasminekemayorantowerbellafista #apartmentthemansionjasmine",1400.0,The Mansion Kemayoran,Jakarta,0,85.0,2.0,1.0,0.0,0.0,Rumah Tipe 120,SHM,,0.0,0.0,0.0,0.0,0.0,Furnished,,,0.0,,,Golf dan jalan raya,,,2010.0,,Sumber Air,,Well Maintained,Dijual,aps3487222
/properti/tangerang/hos18422865/,Dijual Rumah Siap Huni Bsd Karawaci,"Dijual Rumah Siap Huni BSD Karawaci Lokasi di Taman Ubud Kencana Karawaci - SHM - ⁠Luas tanah: 90m2 - Luas Bangunan : 100m² - Bangunan: 2 lantai, 3 kamar tidur, 3 kamar mandi - Listrik: 3300 - ⁠Telkom - harga 1.1m nego Dijual Rumah, Di jual Rumah, Rumah Di Jual, Jual Rumah Jabodetabek rumah dijual cepat, Jual rumah Tangerang Selatan, rumah murah, jual rumah murah terdekat, jual rumah alam sutera, dijual rumah bsd",1100.0,Taman Ubud Kencana Karawaci,Tangerang,90,100.0,3.0,3.0,0.0,0.0,Rumah Tipe 120,SHM,3300.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,,,Telkom,,,,Sumber Air,,,Dijual,
/properti/depok/hos1566080/,"Rmh Cinere Mmegapolitan Dlm Kompl,bebas Banjir Sepanjang Masa Lt 250 , Lb 202 Kt3+1, Km3+1, Bags, S H M S Huni","RUMAH CINERE MEGAPOLITAN DALAM KOMPLEKS,BEBAS BANJIR SEPANJANG MASA TINGKAT LUAS BANGUNAN 250 M2, LUAS TANAH 202 M2 KT3+1, KM3+1, BAGS, SURAT HAK MILIK (SHM) SIAP HUNI, ASRI, TENANG, SEJUK,AMAN SEKURITI 24 JAM,; TINGKAT FASLITAS : WATER HEATER, AC. KAMAR UTAMA, KITCHEN SET, DAPUR, KITCHEN SET; GARASI-1 T 2, TAMAN DEPAN, DEKAT JALAN RAYA CINERE, JALAN LEBAR, TRANSPORTASI MUDAH, DEKAT MINIMARKET, RESTO, ATM BCA, DEKAT SEKOLAH UNGGULAN : DIAN DIDAKTIKA, LAZUARDI, PERMATA BUNDA, AVICENNA, TK /KB AL BIRRU, CAMBRIDGESCHOLL, DEKAT PINTU TOLL KE JABODETABEK, TOLL",2500.0,"Cinere, Depok",Depok,202,250.0,3.0,3.0,1.0,0.0,Rumah Tipe >120,SHM,3500.0,1.0,1.0,1.0,0.0,0.0,Unfurnished,,,2.0,,,,,5.0,,,Sumber Air,False,Well Maintained,,
/properti/jakarta-selatan/hos16440513/,"Rumah Kemang Dijual. Jalan Besar, Resort Style, Mewah Ada Pool.","Rumah Kemang Dijual Jakarta Selatan - Brand new, luxurious and comfortable house - Explore now before prices increase again!",23500.0,"Kemang, Jakarta Selatan",Jakarta,435,510.0,5.0,6.0,2.0,2.0,Rumah Tipe >120,SHM,23000.0,1.0,,1.0,,,Unfurnished,,,,,Resort Style,,,,,,,,New,Jual,JK0343-CQID
/properti/jakarta-barat/hos16440652/,"Rumah Citra Garden City Dijual. Furnished, Terawat. Nego Sd Deal","Rumah Dijual Citra Garden City Jakarta Barat Spesifikasi : Bangunan 2 Lantai LT 300m2 (12x25) LB 500m2 Kamar Tidur : KT 5 Kamar Mandi : KM 4 Kamar ART 1 + kamar Supir 1 Kamar Mandi ART 1 gudang 1 SHM Listrik 7700w Air wtp Paljaya CCTV, internet full furnished closet by kohler + Grohe Harga : Rp. 9.5 Miliar ( Masih Bisa NEGO ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0348-CQID",9500.0,"Kalideres, Jakarta Barat",Jakarta,300,500.0,5.0,4.0,0.0,2.0,Rumah Tipe >120,SHM,7700.0,1.0,1.0,0.0,0.0,0.0,Furnished,,,2.0,,,,Yes,,,,Sumber Air,,Well Maintained,Jual,JK0348-CQID
/properti/jakarta-utara/hos16476485/,"Rumah Kelapa Gading Dijual. Unit Baru, Komplek Jalan 2 Mobil","Dijual Rumah Kelapa Gading Jakarta Utara - Unit Brand New - Akses Jalan 2 Mobil - Lokasi strategis - Dekat mall kelapa gading - Dekat rumah sakit - Dekat old shanghai sedayu - Dekat sekolah - Bebas Banjir Spesifikasi : Bangunan 2 Lantai LT 102m2 LB 120m2 Kamar Tidur : 4 (kamar utama + kamar mandi dalam) Kamar Mandi : 2+1 Listrik 2.200 watt Carport mobil Sertifikat SHM Harga : Rp 2.7 Miliar ( Masih Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0339-CQID",2700.0,"Kelapa Gading, Jakarta Utara",Jakarta,102,120.0,4.0,2.0,0.0,2.0,Rumah Tipe 120,SHM,2200.0,0.0,1.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,5.0,,,Sumber Air,False,New,Jual,JK0339-CQID
/properti/jakarta-selatan/hos18181468/,Dekat Ke Senayan. Rumah Dijual Permata Hijau. Brand New,"Rumah Dijual Permata Hijau Jakarta Selatan 5 menit ke Senayan City 8 Menit ke SCBD & Gandaria City - Private Townhouse - Only 13 Unit - Jalan Depan Lebar - Eksklusif Private Cluster - Japan Development Spesifikasi : Bangunan 3 Lantai Luas Tanah : 85-115m2 Luas Bangunan : 166-205 m2 Kamar tidur : 3+1 Kamar mandi : 3+1 Carport 2 Mobil Harga Mulai : Rp. 4.9 Miliaran Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0476-CQID",4900.0,Permata Hijau,Jakarta,85,166.0,3.0,3.0,0.0,2.0,Rumah Tipe >120,SHM,,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,3.0,,,,,5.0,,,Sumber Air,False,New,Jual,JK0476-CQID
/properti/jakarta-selatan/hos16440617/,"Murah. Jual Cpt, Hitung Tanah. Rumah Kalibata Dijual. Jalan 2 Mbl","Rumah Kalibata Dijual Jakarta Selatan - Lingkungan aman dan tenang - Dekat dari Jalan Raya - Akses Jalan 2 Mobil Lokasi Strategis : 120m dari jalan raya.( jl.Warung Jati Raya] 2.7 Km dari RS JMC 1.2 Km dari RS Siaga Raya 1.8 Km dari Pejaten Village 750m dari halte bis Warung Jati 3.2 Km dari Kuningan 1.2 km dari Polsek Pancoran Spesifikasi : Bangunan 1.5 lantai. LT. 263 m2 ( Lebar muka 12 ) LB. 215m2 Kamar Tidur : 4 KT Kamar Mandi : 2 KM Carport 2 Mobil Garasi 2 Mobil Harga : Rp. 3.9 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0344-CQID",3900.0,"Kalibata, Jakarta Selatan",Jakarta,263,215.0,4.0,2.0,2.0,2.0,Rumah Tipe >120,SHM,4400.0,0.0,0.0,0.0,0.0,0.0,,,,1.5,,,,,5.0,,,Sumber Air,,,Jual,JK0344-CQID
/properti/jakarta-selatan/hos16428533/,"Rumah Kalibata Selatan Dijual. Akses 2 Mobil, Bebas Banjir New","Rumah Dijual Kalibata Jakarta Selatan - Bangunan Baru - Lingkungan relatif tenang dan aman - Akses Jalan 2 Mobil 2 Arah - 3 Menit ke Nifarro Park - 5 Menit ke TMP Kalibata - Tidak Pernah Banjir Spesifikasi: Bangunan 3 Lantai Luas Tanah 103 m2 Luas Bangunan 207 m2 Kamar Tidur 4 +1 KT Kamar Mandi 4 + 1 KM Garasi 1 mobil + Carport 1 mobil SHM & IMB Harga : Rp. 3,9 Miliar Turun Harga : Rp. 3.3 Miliar Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0305-CQID",3300.0,"Kalibata, Jakarta Selatan",Jakarta,103,207.0,4.0,4.0,1.0,1.0,Rumah Tipe >120,SHM,4400.0,1.0,1.0,,,,Unfurnished,,,3.0,,,,,5.0,,,Sumber Air,,New,Jual,JK0305-CQID
/properti/jakarta-utara/hos16476869/,"Rumah Kelapa Gading Dijual. Jalan Utama, Dkt Mkg. Unit Baru","Dijual rumah Kelapa Gading Jakarta Utara - Unit Brand New - Lokasi strategis - Pinggir Jalan - Dekat mall kelapa gading - Dekat rumah sakit - Dekat old shanghai sedayu - Dekat sekolah - Bebas Banjir Spesifikasi : Bangunan 2 Lantai LT 90m2 LB 180m2 Dimensi 6 x 15 Hadap barat daya Kamar Tidur : 4 (kamar utama + kamar mandi dalam) Kamar Mandi : 2+1 Listrik 2.200 watt Carport mobil Row jalan 2 mobil Sertifikat SHM Harga : Rp 2.7 Miliar ( Masih Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0338-CQID",2700.0,"Jalan Utama, Dkt Mkg",Jakarta,90,180.0,4.0,2.0,0.0,2.0,Rumah Tipe >120,SHM,2200.0,0.0,1.0,0.0,0.0,0.0,,,,2.0,Southwest,,,,5.0,,,Sumber Air,False,New,Jual,JK0338-CQID
/properti/jakarta-selatan/hos16427952/,Rumah Buncit Indah Pejaten Barat. Main Road Hitung Tanah. Nego,"Rumah Dijual Buncit Indah Pejaten Barat - Jakarta Selatan - Lokasi Jalan Utama - Lebar Jalan 10 Meter ( 4 Mobil ) - Lokasi Strategis - Lingkungan Tenang - Bebas Banjir Spesifikasi : Bangunan 1.5 Lantai Luas Tanah : 411 m2 Luas Bangunan : 305 m2 Kamar Tidur : 4+1 kamar tidur Kamar Mandi : 4+1 kamar mandi Sertifikat : SHM /IMB : Ada Carport 2 Mobil Garasi 2 Mobil Harga : Rp. 9 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0148-CQID",9000.0,"Warung Buncit, Jakarta Selatan",Jakarta,411,305.0,4.0,4.0,2.0,2.0,Rumah Tipe >120,SHM,,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,1.5,,,,,10.0,,,Sumber Air,,,Jual,JK0148-CQID
/properti/jakarta-selatan/hos16427645/,"Rumah Cilandak Barat Dijual. Unit Baru, Strategis Siap Huni",Rumah Dijual Cilandak Barat Cilandak - Jakarta Selatan - Unit Baru & Siap Huni langsung - Modern Industrial Design - Lingkungan nyaman & Tenang - Akses Jalan Lebar - Dekat MRT Cipete - Dekat Mall Citos - Dekat Toll,4300.0,"Cilandak, Jakarta Selatan",Jakarta,110,220.0,3.0,3.0,2.0,1.0,Rumah Tipe >120,SHM,4400.0,1.0,1.0,,,,Unfurnished,,,3.0,,Modern Industrial Design,,,5.0,,,,,New,Jual,JK0134-CQID
/properti/jakarta-timur/hos16477144/,"Rumah Cibubur, Kranggan Dijua. Smarthome, Unit New. 1 Man Aja","Rumah Dijual Cibubur Kranggan - Cibubur Jakarta Timur Fasilitas Lengkap : - Green Living 45% - One Gate Tap Card System - 6 titik CCTV area - Smart Home System (pengendali AC, lampu ruangan, system keamanan, kamera - CCTV, dll) - Lapangan Basket - Lapangan Badminton - Play Ground - Lebar Jalan 6-7m Fasilitas Umum : - Gereja ST.Stanisius Kostka (+-100m) - Rs Mitra Keluarga Cibubur (+1km) - Plaza Cibubur (+2km) - Rs Permata Cibubur (+2km) - Trans Studio Mall ( +3km) - Rs Jatisampurna (+1km) - Rs Meilia Cibubur (+3km) Spesifikasi : - Bangunan 2 Lantai - Luas Tanah : 75 m2 - Luas Bangunan : 75 m2 ( Ada Pilihan Uk Lebih Luas ) - Kamar Tidur : 3 KT - Kamar Mandi : 2 KT - Garasi 1 Mobil - Smart Home System Harga Mulai : Rp. 1 Miliaran Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0041-CQID",1100.0,"Cibubur, Jakarta Timur",Jakarta,75,75.0,3.0,2.0,1.0,1.0,Rumah Tipe 120,SHM,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,Sumber Air,,,,JK0041-CQID
/properti/jakarta-timur/hos16454364/,"Rumah Dijual Pondok Kelapa. Furnsihed, Homie. Dalam Komplek. Nego","Rumah Dijual Pondok Kelapa Duren Sawit, Jakarta Timur - Siap Huni & Full Furnish - Komplek Elit & Besar - Baru Renovasi - Full Baja Ringan - Dekat ke Jalan Raya Kalimalang - 5 menit ke Akses Tol Becakayu - Bebas Banjir",3600.0,"Duren Sawit, Jakarta Timur",Jakarta,220,160.0,3.0,2.0,2.0,1.0,Rumah Tipe >120,SHM,,1.0,1.0,1.0,0.0,1.0,Furnished,Full Baja Ringan,,2.0,,,,,,,,,,Well Maintained,Rumah Dijual,JK0060-LINQ
/properti/jakarta-selatan/hos16466031/,"Jalan 2 Mobil, Bebas Banjir. Rumah Dijual Kalibata Selatan. Nego","Rumah Dijual Kalibata Selatan Pancoran, Jakarta Selatan - Lingkungan relatif tenang dan aman - Akses Jalan 2 Mobil 2 Arah - Bangunan Lama ( Hitung Tanah ) - 3 Menit ke Nifarro Park - 5 Menit ke TMP Kalibata - Tidak Pernah Banjir Sangat strategis : Akses JL raya pasar minggu, pancoran tebet dan Warung Buncit kemang Jaksel",2350.0,"Kalibata, Jakarta Selatan",Jakarta,150,80.0,3.0,3.0,0.0,3.0,Rumah Tipe 120,SHM,1300.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,5.0,,,Sumber Air,,Need Renovation,Rumah Dijual,JK0200-CQID
/properti/bekasi/hos18238446/,Rumah Second Murah Graha Asri Jababeka Cikarang Timur Shm,"DI JUAL RUMAH murah di Jababeka. Cuma 300 juta luas tanah 60 2 kamar tidur 1 kamar mandi (Di dalam perumahan Graha Asri) Di dekat Golf dan kawasan industri JABABEKA Sebelah persis SPORT CITY seluas 21Ha LANDSCAPE HIJAU DAN ASRI Keuntungan : *Infrastruktur & Fasilitas Kawasan Jababeka:* 1. Stasiun KRL Commuter Line Cikarang 2. Stasiun Kereta Api Lokal Lemahabang 3. 3 Pintu Tol KM 31 Cikarang Barat, KM 34,7 Cibatu, dan KM 29 (opening soon) 4. Jabodetabek Residence (JR) Connexion Jababeka-Jakarta 5. Lapangan golf 18-hole Jababeka 6. GOR Stadion Wibawa Mukti 7. Mayfair (Plaza Indonesia Jababeka) 8. Japanese Mall Little Tokyo 9. Living World Plaza (ACE, Informa, bioskop) 10. Pusat kuliner Hollywood Junction (Pizza Hut, KFC, J.Co, dll) 11. Showroom Toyota 12. Farmers Market, Starbucks, Giant, dll 13. 16 Institusi pendidikan dari TK - Universitas 14. 3 Rumah Sakit 15. Pasar bersih modern 16. ⁠20 menit ke Aeon Small Deltamas",400.0,"Jababeka, Bekasi",Bekasi,60,50.0,2.0,1.0,0.0,1.0,Rumah Tipe 54,SHM,1300.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,Sumber Air,,,,
/properti/jakarta-selatan/hos16620168/,"Rumah Dijual Cipete. Unit Baru, Mewah, Pool. Jalan Besar","Rumah Dijual Cipete Jakarta Selatan - Bangunan Baru - Design Klasik Mewah - Full Bata Merah & Lantai Marmer - Lingkungan tenang - Jalanan lebar 2 Mobil - Bebas Banjir Lokasi sangat strategis sekali : - Dekat MRT, Malk & Toll - Dekat ke Daerah Antasari, Kemang, dan TB. Simatupang apalagi ke Kebayoran Baru",10500.0,"Cipete, Jakarta Selatan",Jakarta,208,458.0,4.0,7.0,4.0,2.0,Rumah Tipe >120,SHM,11000.0,3.0,0.0,0.0,0.0,0.0,Unfurnished,Full Bata Merah,Lantai Marmer,3.0,,Design Klasik Mewah,,,5.0,,,,False,New,Jual,JK0188-CQID
/properti/jakarta-selatan/hos16429130/,"Rumah Kemang Utara. Brand New, Jalan Besar Desain Keren","Rumah Dijual Kemang Utara Bangka, Kemang - Mampang Prapatan Jakarta Selatan - Desain Rumah Berkelas - Lokasi Strategis & Prestisius - Concept Private Townhouse - Lingkungan Asri & Tenang - One Gate & 24 Hour Security System",5000.0,"Kemang, Jakarta Selatan",Jakarta,91,262.0,3.0,3.0,,2.0,Rumah Tipe >120,SHM,4400.0,1.0,1.0,,,,Unfurnished,,,3.0,,Concept Private Townhouse,,,,,,,,New,Jual,QRID-JK0251
/properti/tangerang/hos16422569/,"1 Menit Ke Toll, Dkt Ora Et Lebora. Rumah Dijual Bsd Serpong","Rumah BSD Dijual Serpong - Tangerang Selatan - Unit Baru & siap huni - Modern Industrial Style Strategis : 1 Menit ke Akses Toll 5 menit ke aeon mall bsd, the breeze 1 5 menit st rawabuntu, pasmod BSD Selangkah ke retail area Dekat Ora Et Labora school, Santa Ursula, Cikal, St. John, Stella Maris, SMP 11 & Karya Bakti Spesifikasi : Bangunan 3 lantai ( Mezzanine) Luas tanah 200 m2 Luas bangunan 300 m2 Kamar Tidur 4+1 KT Kamar Mandi 4+1 KM Carport 2 Mobil Harga Rp. 5.1 Miliar ( Negotiable) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area TG0054-CQID",5100.0,"BSD, Tangerang",Tangerang,200,300.0,4.0,4.0,0.0,2.0,Rumah Tipe >120,SHM,5500.0,1.0,1.0,,,,Unfurnished,,,3.0,,Modern Industrial Style,,,,,,Sumber Air,,New,Jual,TG0054-CQID
/properti/jakarta-selatan/hos16428214/,"Rumah Dijual Jagakarsa Cipedak. Furnished, Terawat Nego","Rumah Dijual Jagakarsa, Cipedak Cipedak - Jagakarsa - Jakarta Selatan ** Rumah Baru Di Renovasi Total dan Tambahan Dak Belakang (17 m2) - Jalan depan rumah lebar untuk 2 mobil - Lokasi Strategis aman dan nyaman - Posisi rumah dekat pos security - Security 24 jam dan CCTV - One gate system - Ada playground untuk anak2 - Akses sangat mudah * Dekat toll andara - brigif - sawangan * Dekat toll kukusan - jagorawi - cibubur Spesifikasi : - Bangunan 2 Lantai - LT 101 m2 - LB 129 m2 - Kamar Tidur : 3+1 KT - Kamar Mandi: 3+1 KM - Carport untuk 2 mobil Semi Furnished : AC 2, Kasur 1, Meja Makan, Gordyn, Kitchen Set, Lemari Pakaian, Dll Harga : Rp. 2.55 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0176-CQID",2550.0,"Jagakarsa, Jakarta Selatan",Jakarta,101,129.0,3.0,3.0,0.0,2.0,Rumah Tipe >120,SHM,4400.0,1.0,1.0,0.0,0.0,0.0,Semi Furnished,,,2.0,,,,,5.0,,2024.0,Sumber Air,False,Well Maintained,Rumah Dijual,JK0176-CQID
/properti/jakarta-selatan/hos16465829/,"Super Nego Rumah Lebak Bulus Dijual. Komplek Strategis, Dkt Mrt","Rumah Dijual Lebak Bulus Cilandak, Jakarta Selatan - Strategis, Dalam Komplek - Nempel MRT Lebak Bulus - Semi Furnished - Ada Halaman Depan, Belakang - Design Modern, Terawat & Siap Huni Spesifikasi : - Bangunan 2 Lantai - Luas Tanah : 300 m2 - Luas Bangunan : 323 m2 - Kamar Tidur : 5+2 KT - Kamar mandi : 4+1 KM - Carport 2 Mobil - Garasi 2 Mobil - SHM/IMB : Ada - Listrik 5500 Harga : Rp. 8 Miliar ( HARGA SUPER NEGO ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0205-CQID",8000.0,"Lebak Bulus, Jakarta Selatan",Jakarta,300,323.0,5.0,4.0,2.0,2.0,Rumah Tipe >120,SHM,5500.0,2.0,1.0,,,,Semi Furnished,,,2.0,,Modern,,,,,,Sumber Air,,Well Maintained,Jual,JK0205-CQID
/properti/tangerang-selatan/hos18237523/,Dijual Rumah Di Perum Mahogany Grove Serpong Ciater Tangerang Selatan - Via Cessie,Asset property pengupayaan cessie penyelesaian via lelang DIJUAL RUMAH DI PERUM MAHOGANY GROVE SERPONG CIATER TANGERANG SELATAN - VIA CESSIE luas tanah : 120 luas bangunan : 100 status rumah : kosong dengan nilai yg kami iklankan itu meliputi biaya biaya antara lain : - jasa proses pengambilan asset - jasa perbantuan pengosongan asset diluar biaya biaya di antara lain : - biaya kerohiman - biaya balik nama bphtb dll. info detail mengenai asset tersebut bisa hubungi kami.,925.0,Perum Mahogany Grove Serpong Ciater,Tangerang,120,100.0,3.0,1.0,0.0,1.0,Rumah Tipe 120,SHM,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,Sumber Air,,,,
